"Id","Name","SM_Contract__c","SM_Contract__r.ContractNumber","SM_Contract__r.Status","Payment_Status__c","SM_Type__c","SM_Original_Type__c","SM_Amount__c","SM_Net_Amount__c","SM_Fee_value__c","SM_Penalty_value__c","SM_Payment_Date__c","SM_Payment_execution_date__c","SM_Payments_refunded__c","SM_Failed_payment__c","CreatedDate"
"a24UU000004Hb0tYAC","PY-01818157","8008W000004SbRBQA0","00311496","Activated","ACCEPTED","Fee","Subscription","69.0","69.0","69.0","0.0","2026-04-15","2026-04-15T10:00:41.000Z","","","2026-04-15T10:00:41.000Z"
"a24UU000004V2WJYA0","PY-01834319","8008W000004SbRBQA0","00311496","Activated","ACCEPTED","Fee","Subscription","69.0","69.0","69.0","0.0","2026-05-15","2026-05-15T10:00:36.000Z","","","2026-05-15T10:00:36.000Z"
"a24UU000004i3HdYAI","PY-01851173","8008W000004SbRBQA0","00311496","Activated","ACCEPTED","Fee","","75.0","75.0","","","2026-06-15","2026-06-15T04:09:50.000Z","","","2026-06-15T04:09:50.000Z"
"a24UU000004vOjFYAU","PY-01866413","8008W000004SbRBQA0","00311496","Activated","ACCEPTED","Fee","","75.0","75.0","","","2026-07-15","2026-07-15T04:08:33.000Z","","","2026-07-15T04:08:33.000Z"
"a24UU000001KxeTYAS","PY-01660806","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","Fee","94.0","104.81","69.0","25.0","2025-01-28","2025-01-27T20:57:59.000Z","","a24UU0000017emXYAQ","2025-01-27T20:57:59.000Z"
"a24UU000001Kxg5YAC","PY-01660807","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","Fee","94.0","104.81","69.0","25.0","2025-01-30","2025-01-27T20:58:16.000Z","","a24UU000001EIpJYAW","2025-01-27T20:58:16.000Z"
"a24UU000001O3LxYAK","PY-01665384","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","Fee","69.0","76.94","69.0","0.0","2025-02-07","2025-02-07T17:26:54.000Z","","a24UU000001NH1BYAW","2025-02-07T17:26:54.000Z"
"a24UU000001VUxJYAW","PY-01672816","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","Fee","69.0","76.94","69.0","0.0","2025-03-07","2025-03-05T17:40:55.000Z","","a24UU000001VMi1YAG","2025-03-05T17:40:55.000Z"
"a24UU000001oi6vYAA","PY-01681223","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2025-04-04","2025-04-04T10:05:29.000Z","","","2025-04-04T10:05:29.000Z"
"a24UU000002NvCeYAK","PY-01703616","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","Fee","94.0","104.81","69.0","25.0","2025-06-16","2025-06-16T10:10:48.000Z","","a24UU0000029UFSYA2","2025-06-16T10:10:48.000Z"
"a24UU000002NvfgYAC","PY-01703812","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","Fee","94.0","104.81","69.0","25.0","2025-06-16","2025-06-16T10:16:04.000Z","","a24UU000002K2ZBYA0","2025-06-16T10:16:04.000Z"
"a24UU000002ULnRYAW","PY-01708232","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2025-07-03","2025-07-03T18:51:16.000Z","","","2025-07-03T18:51:16.000Z"
"a24UU000002elyLYAQ","PY-01718229","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2025-08-01","2025-08-01T10:00:33.000Z","","","2025-08-01T10:00:33.000Z"
"a24UU000002rgpaYAA","PY-01728948","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2025-09-05","2025-09-05T10:00:33.000Z","","","2025-09-05T10:00:33.000Z"
"a24UU0000032FUIYA2","PY-01737893","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2025-10-03","2025-10-03T10:00:35.000Z","","","2025-10-03T10:00:35.000Z"
"a24UU000003DU9qYAG","PY-01749649","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","76.94","69.0","0.0","2025-11-05","2025-11-05T10:00:18.000Z","","","2025-11-05T10:00:18.000Z"
"a24UU000003NPFJYA4","PY-01760965","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","69.0","69.0","0.0","2025-12-05","2025-12-05T10:00:21.000Z","","","2025-12-05T10:00:21.000Z"
"a24UU000003YTfNYAW","PY-01773997","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","69.0","69.0","0.0","2026-01-05","2026-01-05T10:00:18.000Z","","","2026-01-05T10:00:18.000Z"
"a24UU000003mogkYAA","PY-01789126","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","69.0","69.0","0.0","2026-02-05","2026-02-05T10:00:26.000Z","","","2026-02-05T10:00:26.000Z"
"a24UU000003zn6vYAA","PY-01801130","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","69.0","69.0","0.0","2026-03-05","2026-03-05T10:00:10.000Z","","","2026-03-05T10:00:10.000Z"
"a24UU000004Cm0BYAS","PY-01813559","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","Subscription","69.0","69.0","69.0","0.0","2026-04-03","2026-04-03T10:00:21.000Z","","","2026-04-03T10:00:21.000Z"
"a24UU000004gXjdYAE","PY-01849500","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","","94.0","94.0","","","2026-06-10","2026-06-10T23:04:14.000Z","","","2026-06-10T23:04:14.000Z"
"a24UU000004gXlFYAU","PY-01849501","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Fee","","75.0","75.0","","","2026-06-10","2026-06-10T23:04:53.000Z","","","2026-06-10T23:04:53.000Z"
"a24UU000004gXmrYAE","PY-01849502","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-06-10","2026-06-10T23:05:42.000Z","","","2026-06-10T23:05:42.000Z"
"a24UU000004s4kHYAQ","PY-01864010","8008W000004kmtdQAA","00311534","Activated","ACCEPTED","Late payment fee","","25.0","25.0","","","2026-07-07","2026-07-07T11:00:48.000Z","","","2026-07-07T11:00:48.000Z"
"a24UU000001LgF8YAK","PY-01661325","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-01-30","2025-01-30T10:06:19.000Z","","","2025-01-30T10:06:19.000Z"
"a24UU000001TyxxYAC","PY-01671168","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-02-28","2025-02-28T10:06:02.000Z","","","2025-02-28T10:06:02.000Z"
"a24UU000001ilxNYAQ","PY-01679008","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-03-28","2025-03-28T10:05:59.000Z","","","2025-03-28T10:05:59.000Z"
"a24UU0000027mBgYAI","PY-01689450","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-04-30","2025-04-30T10:05:54.000Z","","","2025-04-30T10:05:54.000Z"
"a24UU000002HWghYAG","PY-01698602","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-05-30","2025-05-30T10:05:49.000Z","","","2025-05-30T10:05:49.000Z"
"a24UU000002SBSQYA4","PY-01707130","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-06-27","2025-06-27T21:10:56.000Z","","","2025-06-27T21:10:56.000Z"
"a24UU000002drhgYAA","PY-01717164","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-07-30","2025-07-30T10:01:09.000Z","","","2025-07-30T10:01:09.000Z"
"a24UU000002pBUzYAM","PY-01726202","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-08-29","2025-08-29T10:01:04.000Z","","","2025-08-29T10:01:04.000Z"
"a24UU0000030oBFYAY","PY-01736808","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-09-30","2025-09-30T10:00:55.000Z","","","2025-09-30T10:00:55.000Z"
"a24UU000003BeJmYAK","PY-01747045","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","83.63","75.0","0.0","2025-10-30","2025-10-30T10:01:22.000Z","","","2025-10-30T10:01:22.000Z"
"a24UU000003KeijYAC","PY-01756910","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2025-11-26","2025-11-26T10:01:05.000Z","","","2025-11-26T10:01:05.000Z"
"a24UU000003VeicYAC","PY-01769852","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2025-12-26","2025-12-26T10:00:53.000Z","","","2025-12-26T10:00:53.000Z"
"a24UU000003hp7BYAQ","PY-01783738","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2026-01-26","2026-01-26T10:00:47.000Z","","","2026-01-26T10:00:47.000Z"
"a24UU000003wzPcYAI","PY-01798771","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2026-02-27","2026-02-27T10:00:31.000Z","","","2026-02-27T10:00:31.000Z"
"a24UU000004AjT1YAK","PY-01811259","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2026-03-30","2026-03-30T10:00:48.000Z","","","2026-03-30T10:00:48.000Z"
"a24UU000004NzJsYAK","PY-01825051","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","Subscription","75.0","75.0","75.0","0.0","2026-04-30","2026-04-30T10:00:37.000Z","","","2026-04-30T10:00:37.000Z"
"a24UU000004aZL7YAM","PY-01842321","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","","79.0","79.0","","","2026-05-29","2026-05-29T04:13:44.000Z","","","2026-05-29T04:13:44.000Z"
"a24UU000004oF3BYAU","PY-01858477","8008W000004sPRpQAM","00311952","Activated","ACCEPTED","Fee","","79.0","79.0","","","2026-06-29","2026-06-29T04:08:10.000Z","","","2026-06-29T04:08:10.000Z"
"a24UU000001JjH2YAK","PY-01659063","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-01-22","2025-01-22T18:15:26.000Z","","a24UU000001J4SOYA0","2025-01-22T18:15:26.000Z"
"a24UU000001RVlZYAW","PY-01668233","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-02-20","2025-02-20T10:05:25.000Z","","","2025-02-20T10:05:25.000Z"
"a24UU000001tIa1YAE","PY-01682916","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-04-10","2025-04-10T10:12:37.000Z","","a24UU000001bu5vYAA","2025-04-10T10:12:37.000Z"
"a24UU000001y3tiYAA","PY-01685418","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-04-18","2025-04-16T19:59:02.000Z","","a24UU000001xKLZYA2","2025-04-16T19:59:02.000Z"
"a24UU000002EUjSYAW","PY-01695690","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-05-20","2025-05-20T10:05:24.000Z","","","2025-05-20T10:05:24.000Z"
"a24UU000002PYJvYAO","PY-01704666","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-06-20","2025-06-20T10:05:39.000Z","","","2025-06-20T10:05:39.000Z"
"a24UU000002ZjxCYAS","PY-01713044","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-07-18","2025-07-18T15:18:37.000Z","","","2025-07-18T15:18:37.000Z"
"a24UU000002nNYfYAM","PY-01725084","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-08-25","2025-08-25T10:12:19.000Z","","a24UU000002leFQYAY","2025-08-25T10:12:19.000Z"
"a24UU000002yzXNYAY","PY-01735255","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-09-25","2025-09-25T10:09:54.000Z","","a24UU000002wpvTYAQ","2025-09-25T10:09:54.000Z"
"a24UU000003AP3YYAW","PY-01746627","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-10-27","2025-10-27T10:13:57.000Z","","a24UU0000038cHhYAI","2025-10-27T10:13:57.000Z"
"a24UU000003N2qpYAC","PY-01760741","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2025-12-04","2025-12-04T10:12:20.000Z","","a24UU000003IyFJYA0","2025-12-04T10:12:20.000Z"
"a24UU000003Wn5VYAS","PY-01772216","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-01-01","2025-12-30T14:33:32.000Z","","a24UU000003TkqYYAS","2025-12-30T14:33:32.000Z"
"a24UU000003fQXtYAM","PY-01781334","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-01-20","2026-01-20T10:00:17.000Z","","","2026-01-20T10:00:17.000Z"
"a24UU000003wkiIYAQ","PY-01798672","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-02-27","2026-02-26T21:58:24.000Z","","a24UU000003tqnRYAQ","2026-02-26T21:58:24.000Z"
"a24UU0000046dIzYAI","PY-01807530","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-03-20","2026-03-20T10:00:28.000Z","","","2026-03-20T10:00:28.000Z"
"a24UU000004JV93YAG","PY-01820344","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-04-20","2026-04-20T10:00:29.000Z","","","2026-04-20T10:00:29.000Z"
"a24UU000004X7jbYAC","PY-01837074","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-05-20","2026-05-20T10:00:09.000Z","","","2026-05-20T10:00:09.000Z"
"a24UU000004kBPaYAM","PY-01854144","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-06-19","2026-06-19T04:09:19.000Z","","","2026-06-19T04:09:19.000Z"
"a24UU000004xEflYAE","PY-01867929","8008W000004tawQQAQ","00311980","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-07-19","2026-07-19T04:07:54.000Z","","","2026-07-19T04:07:54.000Z"
"a24UU000001J4TxYAK","PY-01657425","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-01-20","2025-01-20T10:05:43.000Z","","","2025-01-20T10:05:43.000Z"
"a24UU000001RVn7YAG","PY-01668234","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-02-20","2025-02-20T10:05:31.000Z","","","2025-02-20T10:05:31.000Z"
"a24UU000001bu5wYAA","PY-01676475","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-03-20","2025-03-20T10:05:59.000Z","","","2025-03-20T10:05:59.000Z"
"a24UU000001xKQLYA2","PY-01684689","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-04-15","2025-04-15T22:44:27.000Z","","","2025-04-15T22:44:27.000Z"
"a24UU000002EUl3YAG","PY-01695691","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-05-20","2025-05-20T10:05:30.000Z","","","2025-05-20T10:05:30.000Z"
"a24UU000002PYJwYAO","PY-01704667","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-06-20","2025-06-20T10:05:39.000Z","","","2025-06-20T10:05:39.000Z"
"a24UU000002ZjxDYAS","PY-01713045","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-07-18","2025-07-18T15:18:37.000Z","","","2025-07-18T15:18:37.000Z"
"a24UU000002leFRYAY","PY-01723176","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-08-20","2025-08-20T10:00:20.000Z","","","2025-08-20T10:00:20.000Z"
"a24UU000002wpvUYAQ","PY-01733355","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-09-19","2025-09-19T10:00:28.000Z","","","2025-09-19T10:00:28.000Z"
"a24UU0000038cHiYAI","PY-01743655","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-10-20","2025-10-20T10:00:21.000Z","","","2025-10-20T10:00:21.000Z"
"a24UU000003IyFKYA0","PY-01754345","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2025-11-20","2025-11-20T10:00:21.000Z","","","2025-11-20T10:00:21.000Z"
"a24UU000003UZd3YAG","PY-01768932","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2025-12-22","2025-12-22T10:20:38.000Z","","a24UU000003TkqZYAS","2025-12-22T10:20:38.000Z"
"a24UU000003fQXuYAM","PY-01781335","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-01-20","2026-01-20T10:00:17.000Z","","","2026-01-20T10:00:17.000Z"
"a24UU000003tqnSYAQ","PY-01795888","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-02-20","2026-02-20T10:00:30.000Z","","","2026-02-20T10:00:30.000Z"
"a24UU0000046dKXYAY","PY-01807531","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-03-20","2026-03-20T10:00:39.000Z","","","2026-03-20T10:00:39.000Z"
"a24UU000004JV94YAG","PY-01820345","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-04-20","2026-04-20T10:00:29.000Z","","","2026-04-20T10:00:29.000Z"
"a24UU000004X7lBYAS","PY-01837075","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-05-20","2026-05-20T10:00:15.000Z","","","2026-05-20T10:00:15.000Z"
"a24UU000004kCS5YAM","PY-01854148","8008W0000053VkEQAU","00312115","Activated","ACCEPTED","Fee","","89.0","89.0","","","2026-06-19","2026-06-19T04:09:21.000Z","","","2026-06-19T04:09:21.000Z"
"a24UU000001G39WYAS","PY-01653850","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-01-09","2025-01-09T10:15:20.000Z","","a24UU000001DSkUYAW","2025-01-09T10:15:20.000Z"
"a24UU000001LgIGYA0","PY-01661335","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-01-30","2025-01-30T10:06:28.000Z","","","2025-01-30T10:06:28.000Z"
"a24UU000001TyzWYAS","PY-01671176","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-02-28","2025-02-28T10:06:08.000Z","","","2025-02-28T10:06:08.000Z"
"a24UU000001ilyqYAA","PY-01679017","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-03-28","2025-03-28T10:06:10.000Z","","","2025-03-28T10:06:10.000Z"
"a24UU0000028mjAYAQ","PY-01690890","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-05-02","2025-05-02T10:14:28.000Z","","a24UU0000027m8TYAQ","2025-05-02T10:14:28.000Z"
"a24UU000002HWc2YAG","PY-01698611","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-05-30","2025-05-30T10:05:58.000Z","","","2025-05-30T10:05:58.000Z"
"a24UU000002UD59YAG","PY-01708169","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-07-03","2025-07-03T10:06:40.000Z","","a24UU000002SBSXYA4","2025-07-03T10:06:40.000Z"
"a24UU000002dreaYAA","PY-01717172","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-07-30","2025-07-30T10:01:20.000Z","","","2025-07-30T10:01:20.000Z"
"a24UU000002rGWxYAM","PY-01728726","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Late payment fee","Fee","104.0","115.96","79.0","25.0","2025-09-04","2025-09-04T10:11:33.000Z","","a24UU000002pBWbYAM","2025-09-04T10:11:33.000Z"
"a24UU0000030oCqYAI","PY-01736815","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-09-30","2025-09-30T10:01:07.000Z","","","2025-09-30T10:01:07.000Z"
"a24UU000003BeJrYAK","PY-01747050","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","88.09","79.0","0.0","2025-10-30","2025-10-30T10:01:22.000Z","","","2025-10-30T10:01:22.000Z"
"a24UU000003KeioYAC","PY-01756915","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2025-11-26","2025-11-26T10:01:05.000Z","","","2025-11-26T10:01:05.000Z"
"a24UU000003VeieYAC","PY-01769854","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2025-12-26","2025-12-26T10:00:53.000Z","","","2025-12-26T10:00:53.000Z"
"a24UU000003q9GwYAI","PY-01792602","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-02-12","2026-02-12T10:08:06.000Z","","a24UU000003hp7DYAQ","2026-02-12T10:08:06.000Z"
"a24UU000003wyF1YAI","PY-01798773","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Fee","Subscription","79.0","79.0","79.0","0.0","2026-02-27","2026-02-27T10:00:40.000Z","","","2026-02-27T10:00:40.000Z"
"a24UU000004I744YAC","PY-01819133","8008W0000053ztTQAQ","00312177","Activated","ACCEPTED","Late payment fee","Fee","104.0","104.0","79.0","25.0","2026-04-16","2026-04-16T10:12:53.000Z","","a24UU000004AjUcYAK","2026-04-16T10:12:53.000Z"
